FireNum, XStart, YStart, Acres
5681, 4527158.00, 3252091.00, 1667.96
5682, 4559310.00, 3225852.00, 3612.68
5683, 4569321.00, 3230975.00, 4924.81
5684, 4577797.00, 3218614.00, 1559.23
5685, 4573090.00, 3247490.00, 3130.83
5686, 4544467.00, 3230178.00, 1658.08
5687, 4580910.00, 3235147.00, 3585.50
5688, 4552967.00, 3207099.00, 2765.11
5689, 4565156.00, 3214383.00, 817.92
5690, 4537670.00, 3219247.00, 3197.54
5691, 4553592.00, 3219195.00, 2394.45
5692, 4580926.00, 3262039.00, 1962.02
5693, 4574277.00, 3240821.00, 2162.17
5694, 4532318.00, 3223617.00, 20564.11
5695, 4568541.00, 3255098.00, 2.47
5696, 4580029.00, 3241515.00, 5574.70
5697, 4544210.00, 3224924.00, 4279.87
5698, 4555062.00, 3230025.00, 4134.07
5699, 4560538.00, 3218931.00, 3924.03
5700, 4547395.00, 3260533.00, 887.11
5701, 4579318.00, 3240858.00, 5396.78
5702, 4566251.00, 3263193.00, 743.79
5703, 4566181.00, 3253629.00, 3372.99
5704, 4564796.00, 3226921.00, 5648.83
5705, 4566169.00, 3208653.00, 1947.19
5706, 4557315.00, 3238157.00, 7.41
5707, 4564394.00, 3210214.00, 2819.47
5708, 4530626.00, 3263145.00, 770.97
5709, 4537248.00, 3247333.00, 106.26
5710, 4534036.00, 3222695.00, 13222.61
5711, 4576979.00, 3217866.00, 1294.83
5712, 4553573.00, 3207497.00, 2698.39
5713, 4542686.00, 3257564.00, 61.78
5714, 4551984.00, 3249856.00, 699.31
5715, 4537613.00, 3196947.00, 743.79
5716, 4530617.00, 3201289.00, 1564.18
5717, 4576078.00, 3257798.00, 2219.01
5718, 4547626.00, 3210711.00, 2784.88
5719, 4538919.00, 3239226.00, 2125.11
5720, 4561692.00, 3196137.00, 780.85
5721, 4576285.00, 3253387.00, 4072.30
5722, 4574803.00, 3243174.00, 4185.97
5723, 4553414.00, 3223130.00, 1084.79
5724, 4566385.00, 3236940.00, 2394.45
5725, 4542281.00, 3201865.00, 2053.45
5726, 4550619.00, 3227045.00, 3528.66
5727, 4580486.00, 3258128.00, 1475.22
5728, 4561232.00, 3237679.00, 5745.20
5729, 4574382.00, 3236214.00, 4462.72
5730, 4528208.00, 3197645.00, 2078.16
5731, 4525030.00, 3231795.00, 1613.60
5732, 4584946.00, 3251622.00, 1645.72
5733, 4555362.00, 3217184.00, 1472.75
5734, 4581488.00, 3250499.00, 1141.63
5735, 4538511.00, 3214017.00, 1292.36
5736, 4534546.00, 3257967.00, 2211.59
5737, 4582915.00, 3260694.00, 2041.09
5738, 4577503.00, 3247542.00, 3988.28
5739, 4570406.00, 3222580.00, 3219.78
5740, 4553920.00, 3248454.00, 462.09
5741, 4551014.00, 3239512.00, 756.14
5742, 4524340.00, 3207430.00, 3471.83
5743, 4547353.00, 3238167.00, 805.56
5744, 4520980.00, 3229317.00, 2513.06
5745, 4525462.00, 3230508.00, 1579.00
5746, 4565316.00, 3251368.00, 1796.46
5747, 4529026.00, 3250875.00, 2503.18
5748, 4544052.00, 3214015.00, 1166.34
5749, 4583443.00, 3258482.00, 1541.94
5750, 4527188.00, 3233196.00, 4151.37
5751, 4546015.00, 3233809.00, 4114.30
5752, 4553767.00, 3199163.00, 1020.55
5753, 4531528.00, 3215276.00, 2337.62
5754, 4572381.00, 3251488.00, 2851.60
5755, 4582314.00, 3253638.00, 3370.52
5756, 4572705.00, 3210700.00, 392.90
5757, 4579179.00, 3252943.00, 2374.68
5758, 4537980.00, 3232546.00, 2100.40
5759, 4561330.00, 3239068.00, 3276.62
5760, 4571882.00, 3226879.00, 2560.01
5761, 4539267.00, 3228198.00, 3632.45
5762, 4561573.00, 3236935.00, 2839.24
5763, 4545551.00, 3223091.00, 10645.30
5764, 4563634.00, 3212239.00, 5176.86
5765, 4542283.00, 3229340.00, 4860.56
5766, 4576686.00, 3257112.00, 1455.45
5767, 4543149.00, 3212443.00, 1393.67
5768, 4526216.00, 3235004.00, 3684.34
5769, 4566561.00, 3225426.00, 1732.21
5770, 4536738.00, 3233167.00, 3054.22
5771, 4570059.00, 3221451.00, 6259.18
5772, 4565358.00, 3236666.00, 4887.74
5773, 4565654.00, 3216731.00, 1346.72
5774, 4527810.00, 3205743.00, 3461.95
5775, 4520446.00, 3218353.00, 3311.21
5776, 4573718.00, 3218768.00, 2545.19
5777, 4525452.00, 3249123.00, 1312.13
5778, 4584127.00, 3221907.00, 2550.13
5779, 4564560.00, 3227505.00, 4588.75
5780, 4524307.00, 3214999.00, 2938.08
5781, 4578600.00, 3243835.00, 2026.26
5782, 4577087.00, 3254979.00, 2159.70
5783, 4575143.00, 3218438.00, 1517.23
5784, 4541413.00, 3228652.00, 5273.23
5785, 4578380.00, 3205991.00, 879.70
5786, 4559193.00, 3207359.00, 2041.09
5787, 4553309.00, 3199201.00, 1050.20
5788, 4523600.00, 3256971.00, 1519.70
5789, 4537422.00, 3226756.00, 96.37
5790, 4555908.00, 3216479.00, 2149.82
5791, 4579174.00, 3204458.00, 155.68
5792, 4548479.00, 3209260.00, 1658.08
5793, 4582016.00, 3218090.00, 1559.23
5794, 4585609.00, 3257818.00, 2747.81
5795, 4567714.00, 3245802.00, 724.02
5796, 4570330.00, 3220112.00, 5653.77
5797, 4575275.00, 3257827.00, 3187.66
5798, 4531264.00, 3221082.00, 12019.21
5799, 4584005.00, 3262048.00, 3711.52
5800, 4578246.00, 3224085.00, 2322.79
5801, 4562800.00, 3216295.00, 1588.89
5802, 4555529.00, 3261580.00, 17.30
5803, 4534792.00, 3231572.00, 2952.91
5804, 4543788.00, 3224949.00, 3392.76
5805, 4549459.00, 3225768.00, 2342.56
5806, 4560763.00, 3215696.00, 1247.88
5807, 4579843.00, 3195779.00, 17.30
5808, 4560851.00, 3202076.00, 830.27
5809, 4538347.00, 3235775.00, 555.99
5810, 4568984.00, 3235528.00, 3296.39
5811, 4558690.00, 3218494.00, 4292.22
5812, 4525344.00, 3261014.00, 2910.90
5813, 4566948.00, 3226099.00, 1606.18
5814, 4549193.00, 3225057.00, 2206.65
5815, 4566715.00, 3205156.00, 1633.37
5816, 4578752.00, 3206802.00, 1388.73
5817, 4572502.00, 3239037.00, 3237.08
5818, 4566762.00, 3205090.00, 1660.55
5819, 4529539.00, 3215604.00, 4692.53
5820, 4574531.00, 3251585.00, 4304.58
5821, 4565602.00, 3254089.00, 3402.64
5822, 4563818.00, 3230762.00, 2826.89
5823, 4527852.00, 3246660.00, 2881.25
5824, 4553260.00, 3252717.00, 1314.60
5825, 4522567.00, 3229613.00, 1831.05
5826, 4552147.00, 3227495.00, 4235.39
5827, 4572943.00, 3233350.00, 5750.14
5828, 4557844.00, 3219778.00, 2347.50
5829, 4520803.00, 3263136.00, 721.55
5830, 4574569.00, 3246950.00, 3217.31
5831, 4527567.00, 3233274.00, 4005.58
5832, 4573817.00, 3233222.00, 5105.20
5833, 4570201.00, 3205820.00, 1107.03
5834, 4562661.00, 3220245.00, 3422.41
5835, 4565094.00, 3229109.00, 6202.35
5836, 4567504.00, 3222079.00, 5463.50
5837, 4554690.00, 3250803.00, 988.42
5838, 4577856.00, 3257817.00, 1502.40
5839, 4554562.00, 3219270.00, 4057.47
5840, 4582874.00, 3254479.00, 2802.18
5841, 4542430.00, 3214729.00, 1835.99
5842, 4535769.00, 3199805.00, 1072.44
5843, 4544786.00, 3199748.00, 1766.80
5844, 4529878.00, 3220202.00, 9995.41
5845, 4584757.00, 3244635.00, 1183.63
5846, 4569696.00, 3261757.00, 682.01
5847, 4565477.00, 3252887.00, 3358.16
5848, 4522897.00, 3254321.00, 286.64
5849, 4536224.00, 3201959.00, 2542.71
5850, 4579583.00, 3254764.00, 4420.72
5851, 4518542.00, 3242629.00, 1806.34
5852, 4533067.00, 3260528.00, 2789.82
5853, 4543345.00, 3212320.00, 1324.48
5854, 4580746.00, 3214512.00, 943.94
5855, 4535675.00, 3259513.00, 2307.96
5856, 4581526.00, 3246825.00, 2157.23
5857, 4525438.00, 3223476.00, 11146.92
5858, 4526233.00, 3207066.00, 9081.12
5859, 4542193.00, 3236641.00, 652.36
5860, 4575975.00, 3238263.00, 2597.08
5861, 4522627.00, 3207578.00, 1742.09
5862, 4537159.00, 3242285.00, 2154.76
5863, 4571505.00, 3238033.00, 9120.66
5864, 4549158.00, 3226335.00, 2532.83
5865, 4532245.00, 3216520.00, 2278.31
5866, 4526640.00, 3226035.00, 222.39
5867, 4553351.00, 3220260.00, 2809.59
5868, 4529531.00, 3224241.00, 20917.47
5869, 4559444.00, 3208502.00, 2972.68
5870, 4526246.00, 3236202.00, 3709.05
5871, 4544383.00, 3263145.00, 37.07
5872, 4580720.00, 3252271.00, 1586.42
5873, 4533738.00, 3259246.00, 2063.33
5874, 4532527.00, 3245962.00, 1270.12
5875, 4525964.00, 3257323.00, 2219.01
5876, 4527487.00, 3242194.00, 3491.60
5877, 4580958.00, 3263288.00, 2606.96
5878, 4558135.00, 3210743.00, 3439.71
5879, 4521281.00, 3221345.00, 4729.60
5880, 4566140.00, 3207916.00, 1556.76
5881, 4582204.00, 3213032.00, 190.27
5882, 4527014.00, 3202061.00, 7840.65
5883, 4542310.00, 3231123.00, 2105.34
5884, 4532989.00, 3252473.00, 1282.48
5885, 4525912.00, 3250997.00, 1396.15
5886, 4538423.00, 3239817.00, 3106.11
5887, 4550002.00, 3253165.00, 4.94
5888, 4526016.00, 3231450.00, 2219.01
5889, 4549338.00, 3222671.00, 429.96
5890, 4534871.00, 3231236.00, 3296.39
5891, 4548239.00, 3249507.00, 224.87
5892, 4584002.00, 3237348.00, 1744.56
5893, 4569541.00, 3248400.00, 3172.83
5894, 4524614.00, 3215537.00, 3859.79
5895, 4543890.00, 3216094.00, 5409.14
5896, 4571878.00, 3255175.00, 2379.62
5897, 4578018.00, 3246971.00, 3041.87
5898, 4570948.00, 3213696.00, 1393.67
5899, 4577431.00, 3226451.00, 3667.04
5900, 4525132.00, 3232512.00, 1870.59
5901, 4543594.00, 3249230.00, 360.77
5902, 4546775.00, 3212147.00, 3985.81
5903, 4525064.00, 3232335.00, 1781.63
5904, 4570709.00, 3237902.00, 12246.54
5905, 4574633.00, 3203158.00, 1806.34
5906, 4517518.00, 3252522.00, 2.47
5907, 4522655.00, 3201406.00, 3459.48
5908, 4574395.00, 3228717.00, 780.85
5909, 4556574.00, 3242068.00, 291.58
5910, 4563421.00, 3222146.00, 966.18
5911, 4524780.00, 3196104.00, 1072.44
5912, 4529969.00, 3246429.00, 12.36
5913, 4562357.00, 3227721.00, 1282.48
5914, 4542720.00, 3212831.00, 1391.20
5915, 4530912.00, 3233737.00, 1312.13
5916, 4521011.00, 3224358.00, 4302.10
5917, 4518103.00, 3259495.00, 338.53
5918, 4553186.00, 3251824.00, 1583.95
5919, 4573179.00, 3202751.00, 1848.35
5920, 4537790.00, 3236477.00, 1109.50
5921, 4540987.00, 3201431.00, 1465.33
5922, 4572692.00, 3202824.00, 1566.65
5923, 4561908.00, 3233982.00, 2671.21
5924, 4560745.00, 3206886.00, 2053.45
5925, 4567015.00, 3261023.00, 1368.96
5926, 4533634.00, 3219909.00, 2728.04
5927, 4529657.00, 3229164.00, 1032.90
5928, 4551049.00, 3224347.00, 1109.50
5929, 4526543.00, 3231108.00, 2347.50
5930, 4535999.00, 3257978.00, 3642.33
5931, 4583916.00, 3261246.00, 3629.98
5932, 4577860.00, 3260548.00, 1141.63
5933, 4528499.00, 3222863.00, 20237.93
5934, 4572393.00, 3232619.00, 5685.89
5935, 4576333.00, 3246413.00, 3958.63
5936, 4566250.00, 3219558.00, 2834.30
5937, 4526781.00, 3258025.00, 2201.71
5938, 4518893.00, 3202039.00, 1171.28
5939, 4527182.00, 3251896.00, 1826.11
5940, 4530169.00, 3232466.00, 2569.90
5941, 4579611.00, 3233379.00, 2930.67
5942, 4558233.00, 3219051.00, 2522.95
5943, 4524994.00, 3196282.00, 1037.84
5944, 4541117.00, 3236206.00, 469.50
5945, 4559451.00, 3214329.00, 3083.88
5946, 4525806.00, 3241593.00, 909.35
5947, 4554463.00, 3237894.00, 736.37
5948, 4534849.00, 3245324.00, 165.56
5949, 4530302.00, 3228777.00, 1040.31
5950, 4562814.00, 3240408.00, 1393.67
5951, 4530698.00, 3239954.00, 904.41
5952, 4546219.00, 3206418.00, 778.38
5953, 4536401.00, 3221184.00, 7353.86
5954, 4560790.00, 3237181.00, 5895.93
5955, 4536834.00, 3217139.00, 1964.49
5956, 4573025.00, 3226573.00, 2342.56
5957, 4580526.00, 3202074.00, 711.66
5958, 4567157.00, 3238049.00, 6385.20
5959, 4517822.00, 3222603.00, 1915.07
5960, 4524359.00, 3198957.00, 4000.64
5961, 4544885.00, 3262749.00, 9.88
5962, 4563903.00, 3261252.00, 19.77
5963, 4540576.00, 3213589.00, 1821.17
5964, 4560642.00, 3198466.00, 1556.76
5965, 4581238.00, 3236462.00, 2920.79
5966, 4573459.00, 3241560.00, 3041.87
5967, 4570971.00, 3260702.00, 1005.72
5968, 4528206.00, 3263150.00, 931.59
5969, 4534395.00, 3234852.00, 3995.69
5970, 4567561.00, 3217113.00, 1776.69
5971, 4529714.00, 3213003.00, 1882.94
5972, 4585639.00, 3218589.00, 2604.49
5973, 4547776.00, 3219032.00, 8186.60
5974, 4543258.00, 3246999.00, 1583.95
5975, 4538329.00, 3247376.00, 202.63
5976, 4544818.00, 3217439.00, 8836.49
5977, 4552153.00, 3251337.00, 1396.15
5978, 4573376.00, 3226379.00, 2520.47
5979, 4541027.00, 3216194.00, 6130.68
5980, 4544344.00, 3213040.00, 1336.84
5981, 4536286.00, 3259739.00, 3474.30
5982, 4579635.00, 3227446.00, 1697.61
5983, 4541744.00, 3237133.00, 570.81
5984, 4534149.00, 3200404.00, 2950.44
5985, 4582034.00, 3219744.00, 1878.00
5986, 4566992.00, 3240313.00, 7684.98
5987, 4532731.00, 3223266.00, 17623.56
5988, 4578299.00, 3254431.00, 2055.92
5989, 4543475.00, 3247283.00, 2006.50
5990, 4542702.00, 3245661.00, 2357.39
5991, 4538319.00, 3231432.00, 3694.23
5992, 4574055.00, 3256738.00, 3083.88
5993, 4551053.00, 3233666.00, 4853.15
5994, 4557625.00, 3236490.00, 3380.40
5995, 4552043.00, 3251500.00, 1391.20
5996, 4527841.00, 3245641.00, 1344.25
5997, 4585240.00, 3197804.00, 259.46
5998, 4574168.00, 3219414.00, 3086.35
5999, 4523095.00, 3218338.00, 2545.19
6000, 4540515.00, 3260474.00, 1769.27
6001, 4530995.00, 3199865.00, 1643.25
6002, 4579867.00, 3242380.00, 4247.74
6003, 4553681.00, 3257434.00, 773.44
6004, 4550892.00, 3225903.00, 2653.91
6005, 4545292.00, 3245868.00, 877.22
6006, 4551562.00, 3215206.00, 5987.36
6007, 4528879.00, 3222280.00, 19187.73
6008, 4571238.00, 3236211.00, 6938.72
6009, 4521965.00, 3244432.00, 2396.92
6010, 4567355.00, 3196738.00, 978.54
6011, 4527488.00, 3252537.00, 1695.14
6012, 4577108.00, 3252735.00, 378.07
6013, 4559888.00, 3214145.00, 2745.34
6014, 4540627.00, 3233092.00, 2735.46
6015, 4531231.00, 3196647.00, 847.57
6016, 4563376.00, 3262905.00, 1023.02
6017, 4580048.00, 3219642.00, 2673.68
6018, 4545980.00, 3242077.00, 42.01
6019, 4569676.00, 3246719.00, 7.41
6020, 4555154.00, 3217863.00, 2582.25
6021, 4551934.00, 3245156.00, 2599.55
6022, 4584129.00, 3231327.00, 2510.59
6023, 4558961.00, 3206247.00, 1388.73
6024, 4527162.00, 3196515.00, 1897.77
6025, 4547315.00, 3232875.00, 3387.81
6026, 4519952.00, 3217748.00, 2142.40
6027, 4538525.00, 3201751.00, 1366.49
6028, 4548641.00, 3232778.00, 3269.20
6029, 4572000.00, 3229014.00, 1962.02
6030, 4536749.00, 3200289.00, 1942.25
6031, 4551072.00, 3233428.00, 3854.84
6032, 4575769.00, 3224739.00, 202.63
6033, 4551013.00, 3217338.00, 2792.29
6034, 4547221.00, 3211472.00, 3647.28
6035, 4579139.00, 3221033.00, 2401.86
6036, 4579445.00, 3238471.00, 5895.93
6037, 4582375.00, 3219570.00, 1996.61
6038, 4531407.00, 3221019.00, 11863.53
6039, 4558309.00, 3229531.00, 2965.26
6040, 4523772.00, 3216332.00, 3459.48
6041, 4521228.00, 3229964.00, 2006.50
6042, 4578863.00, 3225597.00, 2787.35
6043, 4544636.00, 3257419.00, 7.41
6044, 4520930.00, 3226188.00, 763.56
6045, 4577314.00, 3253573.00, 998.31
6046, 4584257.00, 3205534.00, 689.42
6047, 4565636.00, 3214934.00, 953.83
6048, 4527790.00, 3221865.00, 16163.16
6049, 4553752.00, 3219739.00, 2757.70
6050, 4544031.00, 3230147.00, 1467.81
6051, 4527515.00, 3218243.00, 9731.01
6052, 4553453.00, 3252255.00, 1591.36
6053, 4558238.00, 3197125.00, 1655.61
6054, 4561193.00, 3215681.00, 1341.78
6055, 4530500.00, 3253728.00, 4101.95
6056, 4523147.00, 3241704.00, 1030.43
6057, 4560439.00, 3196212.00, 1223.17
6058, 4530754.00, 3226696.00, 19518.85
6059, 4546190.00, 3217024.00, 6501.34
6060, 4558305.00, 3227061.00, 3886.97
6061, 4576150.00, 3246076.00, 2332.67
6062, 4562173.00, 3234450.00, 2854.07
6063, 4556526.00, 3214040.00, 2095.45
6064, 4571551.00, 3214268.00, 1962.02
6065, 4526608.00, 3229954.00, 1512.28
6066, 4573668.00, 3218724.00, 2545.19
6067, 4582197.00, 3259681.00, 1608.66
6068, 4556223.00, 3214422.00, 2369.74
6069, 4562578.00, 3241097.00, 1262.71
6070, 4560134.00, 3197300.00, 2438.93
6071, 4556640.00, 3207280.00, 2184.41
6072, 4580354.00, 3224369.00, 1848.35
6073, 4553590.00, 3260339.00, 7.41
6074, 4579905.00, 3250795.00, 1245.41
6075, 4561817.00, 3212965.00, 2639.09
6076, 4528383.00, 3217900.00, 8782.13
6077, 4528909.00, 3200388.00, 3135.77
6078, 4562159.00, 3208559.00, 3706.58
6079, 4563631.00, 3227406.00, 2021.32
6080, 4565423.00, 3226406.00, 2335.15
6081, 4526692.00, 3246938.00, 3202.49
6082, 4546136.00, 3253115.00, 2097.92
6083, 4534380.00, 3258729.00, 2320.32
6084, 4578567.00, 3252707.00, 1858.23
6085, 4554787.00, 3226798.00, 4714.77
6086, 4570077.00, 3200646.00, 234.75
6087, 4519236.00, 3229490.00, 2461.17
6088, 4542454.00, 3214764.00, 1779.16
6089, 4518452.00, 3221704.00, 2394.45
6090, 4566464.00, 3229189.00, 3229.67
6091, 4570227.00, 3259991.00, 558.46
6092, 4551341.00, 3234182.00, 27.18
6093, 4562944.00, 3241123.00, 1183.63
6094, 4526986.00, 3262879.00, 872.28
6095, 4560006.00, 3245506.00, 214.98
6096, 4536058.00, 3223337.00, 9362.82
6097, 4525858.00, 3203222.00, 8930.39
6098, 4574743.00, 3248360.00, 2661.32
6099, 4555709.00, 3208066.00, 2876.31
6100, 4566674.00, 3197678.00, 1346.72
6101, 4550956.00, 3241255.00, 1742.09
6102, 4566670.00, 3216661.00, 1010.66
6103, 4527657.00, 3236205.00, 4134.07
6104, 4583382.00, 3204986.00, 602.94
6105, 4548733.00, 3254975.00, 832.75
6106, 4545991.00, 3224920.00, 5026.12
6107, 4570906.00, 3231183.00, 5920.64
6108, 4524680.00, 3219027.00, 8893.32
6109, 4570240.00, 3257364.00, 872.28
6110, 4549183.00, 3215554.00, 3471.83
6111, 4546398.00, 3224342.00, 6736.09
6112, 4568369.00, 3236079.00, 8547.38
6113, 4578028.00, 3205478.00, 669.66
6114, 4520015.00, 3217499.00, 2033.68
6115, 4520692.00, 3221310.00, 3111.06
6116, 4531878.00, 3197703.00, 1798.93
6117, 4572644.00, 3222465.00, 2715.69
6118, 4582191.00, 3199906.00, 88.96
6119, 4546234.00, 3226664.00, 4047.59
6120, 4536263.00, 3222400.00, 6135.63
6121, 4519620.00, 3243489.00, 1638.31
6122, 4571304.00, 3222925.00, 2992.45
6123, 4543629.00, 3252484.00, 869.81
6124, 4526438.00, 3250039.00, 3103.64
6125, 4578235.00, 3246528.00, 2868.89
6126, 4550858.00, 3204043.00, 1013.13
6127, 4524718.00, 3242606.00, 1660.55
6128, 4532714.00, 3234187.00, 733.90
6129, 4560018.00, 3219867.00, 3308.74
6130, 4524857.00, 3256500.00, 1670.43
6131, 4583632.00, 3259278.00, 1722.32
6132, 4570263.00, 3228429.00, 2765.11
6133, 4578744.00, 3256131.00, 2419.16
6134, 4519125.00, 3238708.00, 1882.94
6135, 4522845.00, 3240934.00, 1213.29
6136, 4540353.00, 3262704.00, 1415.91
6137, 4529658.00, 3220485.00, 10870.17
6138, 4542137.00, 3214876.00, 2648.97
6139, 4565256.00, 3215099.00, 1015.60
6140, 4557297.00, 3227568.00, 3182.72
6141, 4571604.00, 3245846.00, 2199.24
6142, 4538108.00, 3238880.00, 2641.56
6143, 4517638.00, 3219410.00, 1655.61
6144, 4523847.00, 3216709.00, 3736.23
6145, 4526310.00, 3231397.00, 2394.45
6146, 4572711.00, 3228580.00, 1734.68
6147, 4582275.00, 3237217.00, 1329.43
6148, 4543011.00, 3255761.00, 1260.24
6149, 4525977.00, 3200572.00, 6839.88
6150, 4525895.00, 3256964.00, 1875.53
6151, 4538215.00, 3201557.00, 1413.44
6152, 4565290.00, 3208345.00, 2429.05
6153, 4570211.00, 3232431.00, 5134.85
6154, 4539417.00, 3221720.00, 1685.26
6155, 4583154.00, 3229234.00, 2110.28
6156, 4523837.00, 3206258.00, 916.76
6157, 4582243.00, 3227583.00, 1418.38
6158, 4577766.00, 3227662.00, 2330.20
6159, 4584805.00, 3261241.00, 4445.43
6160, 4543074.00, 3222878.00, 5784.74
6161, 4554278.00, 3213737.00, 1761.86
6162, 4533516.00, 3238641.00, 155.68
6163, 4583639.00, 3233357.00, 2950.44
6164, 4517633.00, 3221798.00, 1855.76
6165, 4526964.00, 3221725.00, 16138.45
6166, 4583062.00, 3231908.00, 3686.81
6167, 4573349.00, 3249905.00, 353.36
6168, 4526361.00, 3231944.00, 2831.83
6169, 4537946.00, 3215258.00, 2261.01
6170, 4570319.00, 3203432.00, 1418.38
6171, 4524102.00, 3206151.00, 879.70
6172, 4582386.00, 3208930.00, 1398.62
6173, 4551369.00, 3258021.00, 724.02
6174, 4554990.00, 3229728.00, 4895.16
6175, 4538033.00, 3214178.00, 1225.64
6176, 4578770.00, 3234727.00, 7151.23
6177, 4525949.00, 3199961.00, 6602.66
6178, 4547470.00, 3220693.00, 7474.94
6179, 4525946.00, 3230174.00, 1826.11
6180, 4575744.00, 3252698.00, 2522.95
6181, 4533315.00, 3198514.00, 2372.21
6182, 4555062.00, 3219971.00, 3738.70
6183, 4585489.00, 3223995.00, 5236.16
6184, 4573341.00, 3247826.00, 2204.18
6185, 4562387.00, 3219712.00, 2742.87
6186, 4583846.00, 3199317.00, 163.09
6187, 4536392.00, 3229841.00, 2955.38
6188, 4519561.00, 3219657.00, 2792.29
6189, 4579377.00, 3259180.00, 1349.20
6190, 4585523.00, 3238726.00, 3111.06
6191, 4562743.00, 3250105.00, 1297.30
6192, 4523257.00, 3219143.00, 3321.10
6193, 4571430.00, 3215243.00, 4035.23
6194, 4536676.00, 3259548.00, 4838.32
6195, 4531496.00, 3198979.00, 2592.14
6196, 4548140.00, 3220023.00, 5396.78
6197, 4526446.00, 3260097.00, 3756.00
6198, 4537531.00, 3216718.00, 3212.37
6199, 4518741.00, 3261548.00, 2.47
6200, 4529460.00, 3232904.00, 2809.59
6201, 4560254.00, 3229458.00, 3150.59
6202, 4571620.00, 3233417.00, 6466.75
6203, 4555355.00, 3211006.00, 2829.36
6204, 4555717.00, 3220276.00, 3476.77
6205, 4518154.00, 3249796.00, 1858.23
6206, 4564044.00, 3260884.00, 7.41
6207, 4583217.00, 3251353.00, 1074.91
6208, 4569938.00, 3225814.00, 2784.88
6209, 4549477.00, 3213092.00, 2177.00
6210, 4578816.00, 3262007.00, 2599.55
6211, 4583956.00, 3249499.00, 1040.31
6212, 4584359.00, 3262825.00, 3617.62
6213, 4544542.00, 3199462.00, 1257.77
6214, 4545939.00, 3219859.00, 10726.84
6215, 4531227.00, 3197653.00, 1257.77
6216, 4521761.00, 3229723.00, 2065.80
6217, 4581131.00, 3208667.00, 2261.01
6218, 4555747.00, 3245650.00, 400.31
6219, 4518226.00, 3240794.00, 1551.82
6220, 4547271.00, 3205680.00, 123.55
6221, 4561086.00, 3226774.00, 1858.23
6222, 4531168.00, 3251883.00, 2335.15
6223, 4564829.00, 3250112.00, 1467.81
6224, 4551040.00, 3241096.00, 1625.95
6225, 4581748.00, 3224171.00, 1611.13
6226, 4581517.00, 3223966.00, 1638.31
6227, 4552773.00, 3216574.00, 1979.31
6228, 4533167.00, 3229073.00, 1734.68
